club,club_short,player_id,web_name,position,expected_role,p_start,p_sub_in,p_dnp,mins_if_start,mins_if_sub,override,confidence,conflict_rule,draft_eligible,reason,sources,source_refs,api_status,api_chance_of_playing_next_round,api_chance_of_playing_this_round,api_news,api_news_added,api_club_id,api_club_short,registration_status,registration_reason,availability_status,availability_override,availability_confidence,draft_availability,availability_reason,availability_sources,availability_source_refs
Liverpool,LIV,357,Frimpong,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,single_source,True,Scout XI RB; absent Meerkat green (Bradley injured) → Regular.,scout_xi|api_status,https://www.fantasyfootballscout.co.uk/team-news;data/processed/players.parquet,a,,,,,14,LIV,aligned,,available,none,none,eligible,,,
Liverpool,LIV,359,Gomez,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,single_source,True,Scout XI CB; not Meerkat green (Jacquet preferred). API muscular injury — keep role when fit.,scout_xi|api_status,https://www.fantasyfootballscout.co.uk/team-news;data/processed/players.parquet,i,0.0,,Muscular injury - Unknown return date,2026-07-26T08:30:10.078473Z,14,LIV,aligned,,unavailable,api_unavailable_gw1,high,exclude_gw1,Muscular injury - Unknown return date,api_status,data/processed/players.parquet
Liverpool,LIV,360,Bradley,DEF,Cameo,0.1,0.35,0.55,60,15,False,medium,single_source,False,Scout doubt ~25%; API knee injury. Role when fit is RB challenger/cameo behind Frimpong.,scout_xi|api_status,https://www.fantasyfootballscout.co.uk/team-news;data/processed/players.parquet,i,0.0,,Knee injury - Unknown return date,2026-07-23T12:01:23.565711Z,14,LIV,aligned,,unavailable,api_unavailable_gw1,high,not_role_eligible,Knee injury - Unknown return date,api_status,data/processed/players.parquet
Liverpool,LIV,371,Gravenberch,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI DM/CM.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,14,LIV,aligned,,available,none,none,eligible,,,
Liverpool,LIV,372,Mac Allister,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI midfield.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,14,LIV,aligned,,late_return,late_world_cup_return_gw1,high_late_return_medium_gw1,watch,Argentina World Cup finalist; Liverpool confirms he is among the last players to rejoin after rest and may not be fully ready for the 23 Aug opener. Role unchanged when fit.,official_liverpool|official_fifa,https://www.liverpoolfc.com/news/andoni-iraolas-update-when-reds-world-cup-players-will-return;https://www.fifa.com/en/match-centre/match/17/285023/289292/400021543
Liverpool,LIV,366,Wirtz,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI 10/AM.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,14,LIV,aligned,,available,none,none,eligible,,,
Liverpool,LIV,368,Szoboszlai,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,14,LIV,aligned,,available,none,none,eligible,,,
Liverpool,LIV,367,Gakpo,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,single_source,True,Scout XI wide/AM; not Meerkat green → Regular.,scout_xi,https://www.fantasyfootballscout.co.uk/team-news,a,,,,,14,LIV,aligned,,available,none,none,eligible,,,
Liverpool,LIV,373,C.Jones,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,single_source,False,Meerkat: Jones could come into side if stays; not Scout XI → Rotation.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,14,LIV,aligned,,available,none,none,not_role_eligible,,,
Liverpool,LIV,377,Munoz,MID,Cameo,0.1,0.35,0.55,60,15,False,medium,single_source,False,Victor Munoz→LIV; Meerkat backup option for now. FPL web_name Munoz.,meerkat_nailed|transfer_note,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,14,LIV,aligned,,available,none,none,not_role_eligible,,,
Liverpool,LIV,379,Isak,FWD,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI #9.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,14,LIV,aligned,,available,none,none,eligible,,,
Liverpool,LIV,380,Ekitiké,FWD,Cameo,0.1,0.35,0.55,60,15,False,medium,single_source,False,"Scout out; API Achilles unknown return. When fit, ST challenger behind Isak — Cameo early band.",scout_xi|api_status,https://www.fantasyfootballscout.co.uk/team-news;data/processed/players.parquet,i,0.0,,Achilles injury - Unknown return date,2026-07-23T12:01:23.643771Z,14,LIV,aligned,,unavailable,api_unavailable_gw1,high,not_role_eligible,Achilles injury - Unknown return date,api_status,data/processed/players.parquet
Man City,MCI,384,Donnarumma,GKP,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI #1.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,15,MCI,aligned,,available,none,none,eligible,,,
Man City,MCI,385,Trafford,GKP,Cameo,0.1,0.35,0.55,60,15,False,medium,single_source,False,Still on MCI FPL list; Meerkat practically confirmed to Leeds. Not City #1 — Cameo/exit watch.,meerkat_nailed|api_status,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;data/processed/players.parquet,a,,,,,15,MCI,pending_transfer,Leeds move practically confirmed in source evidence; local FPL roster still has MCI club_id.,available,none,none,not_role_eligible,,,
Man City,MCI,389,Matheus N.,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green Nunes + Scout XI RB; FPL web_name Matheus N.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,15,MCI,aligned,,available,none,none,eligible,,,
Man City,MCI,388,Guéhi,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,nailed_vs_regular->regular,True,Meerkat green Guehi already at City; Scout XI uses Khusanov/Dias instead → Regular. Partner unclear.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,15,MCI,aligned,,available,none,none,eligible,,,
Man City,MCI,387,O'Reilly,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,nailed_vs_regular->regular,True,Meerkat green LB/FB; Scout XI starts Gvardiol → demote Nailed to Regular.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,15,MCI,aligned,,available,none,none,eligible,,,
Man City,MCI,391,Gvardiol,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,single_source,True,Scout XI LB; not Meerkat green (O'Reilly preferred) → Regular.,scout_xi,https://www.fantasyfootballscout.co.uk/team-news,a,,,,,15,MCI,aligned,,available,none,none,eligible,,,
Man City,MCI,393,Khusanov,DEF,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI CB; Meerkat says Guehi partner totally up in air → Rotation not Regular.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,15,MCI,aligned,,available,none,none,not_role_eligible,,,
Man City,MCI,390,Rúben,DEF,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI CB (Dias); Meerkat CB partner unclear / Guehi nailed lean → Rotation. FPL web_name Rúben.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,15,MCI,aligned,,available,none,none,not_role_eligible,,,
Man City,MCI,481,Anderson,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,nailed_vs_regular->regular,True,Meerkat green; Anderson NFO→MCI £116m into Bernardo role. Scout XI uses Kovacic/Reijnders → Regular.,meerkat_nailed|scout_xi|transfer_note,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,15,MCI,aligned,,available,none,none,eligible,,,
Man City,MCI,402,Rodrigo,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,nailed_vs_regular->regular,True,Meerkat green Rodri; Scout omits (Kovacic/Reijnders). API back injury — keep Regular when fit. FPL web_name Rodrigo.,meerkat_nailed|scout_xi|api_status,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;data/processed/players.parquet,i,0.0,,Back injury - Unknown return date,2026-07-23T12:01:23.675537Z,15,MCI,aligned,,unavailable,api_unavailable_gw1,high,exclude_gw1,Back injury - Unknown return date,api_status,data/processed/players.parquet
Man City,MCI,397,Semenyo,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI; already at City per sources.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,15,MCI,aligned,,available,none,none,eligible,,,
Man City,MCI,404,Reijnders,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI CM; Meerkat nails Anderson/Rodri midfield instead → Rotation.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,15,MCI,aligned,,available,none,none,not_role_eligible,,,
Man City,MCI,406,Kovačić,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI CM; conflicts with Meerkat Anderson/Rodri → Rotation. FPL web_name Kovačić.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,15,MCI,aligned,,available,none,none,not_role_eligible,,,
Man City,MCI,398,Foden,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,single_source,True,Scout XI attacker; not Meerkat green → Regular.,scout_xi,https://www.fantasyfootballscout.co.uk/team-news,a,,,,,15,MCI,aligned,,available,none,none,eligible,,,
Man City,MCI,400,Doku,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI wide; Meerkat says Doku/Cherki rotation unknown → demote to Rotation.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,15,MCI,aligned,,available,none,none,not_role_eligible,,,
Man City,MCI,399,Cherki,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,single_source,False,Meerkat: Cherki could become nailed but unsure; rotation language → Rotation.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,15,MCI,aligned,,available,none,none,not_role_eligible,,,
Man City,MCI,401,Marmoush,FWD,Cameo,0.1,0.35,0.55,60,15,False,medium,single_source,False,ST/wide backup behind Haaland/Semenyo; not Scout or Meerkat XI.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,15,MCI,aligned,,available,none,none,not_role_eligible,,,
Man City,MCI,411,Haaland,FWD,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI #9.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,15,MCI,aligned,,available,none,none,eligible,,,
Man Utd,MUN,412,Lammens,GKP,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green and Scout XI #1 GK under Carrick.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,16,MUN,aligned,,available,none,none,eligible,,,
Man Utd,MUN,423,Shaw,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI LB; Carrick first-choice LB with Dalot.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,16,MUN,aligned,,available,none,none,eligible,,,
Man Utd,MUN,418,Maguire,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI CB; locked early CB with Dalot/Shaw fullbacks.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,16,MUN,aligned,,available,none,none,eligible,,,
Man Utd,MUN,417,Dalot,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI RB; Carrick first-choice fullback pair with Shaw.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,16,MUN,aligned,,available,none,none,eligible,,,
Man Utd,MUN,426,B.Fernandes,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI creative hub; only absolute midfield nailed.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,16,MUN,aligned,,available,none,none,eligible,,,
Man Utd,MUN,419,Martinez,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,none,True,Scout XI CB and Meerkat says should start when fit; not Meerkat-green due to injury history. API thigh doubt 75% — keep role when fit.,scout_xi|meerkat_nailed|api_status,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627;data/processed/players.parquet,d,75.0,,Thigh injury - 75% chance of playing,2026-07-24T20:00:10.337107Z,16,MUN,aligned,,doubt,api_doubt_gw1,medium,watch,Thigh injury - 75% chance of playing,api_status,data/processed/players.parquet
Man Utd,MUN,427,Mbeumo,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,none,True,Scout XI RW; Meerkat almost every week with Cunha but explicitly not nailed vs Sesko/Amad fight.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,16,MUN,aligned,,available,none,none,eligible,,,
Man Utd,MUN,428,Cunha,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,none,True,Scout XI attacker; Meerkat almost every week with Mbeumo but not green-nailed amid front-line rotation.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,16,MUN,aligned,,available,none,none,eligible,,,
Man Utd,MUN,430,Mount,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,"Scout XI CM, but Meerkat midfield overcrowding (only 2 of Santos/Mainoo/Tielemans) demotes Mount from Regular.",scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,16,MUN,aligned,,available,none,none,not_role_eligible,,,
Man Utd,MUN,432,Mainoo,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI starter demoted: Meerkat explicit rotation — only 2 of Santos/Mainoo/Tielemans start.,scout_xi|meerkat_nailed|transfer_note,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,16,MUN,aligned,,available,none,none,not_role_eligible,,,
Man Utd,MUN,431,Amad,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI wide attacker; Meerkat frames Amad vs Cunha/Mbeumo/Sesko minute share — not Draft-safe.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,16,MUN,aligned,,available,none,none,not_role_eligible,,,
Man Utd,MUN,43,Tielemans,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,none,False,£35m Villa signing into CM pool; Meerkat only 2 of Santos/Mainoo/Tielemans start. API hamstring 75% — role when fit.,transfer_note|meerkat_nailed|api_status,https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://fpl.page/article/fpl-gw1-predicted-lineups-2627;data/processed/players.parquet,d,75.0,,Hamstring injury - 75% chance of playing,2026-07-23T12:01:23.321726Z,16,MUN,aligned,,doubt,api_doubt_gw1,medium,not_role_eligible,Hamstring injury - 75% chance of playing,api_status,data/processed/players.parquet
Man Utd,MUN,162,Andrey Santos,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,none,False,£48m Chelsea signing competes in same CM two-from-three with Mainoo/Tielemans.,transfer_note|meerkat_nailed,https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,16,MUN,aligned,,available,none,none,not_role_eligible,,,
Man Utd,MUN,439,Šeško,FWD,Rotation,0.4,0.25,0.35,70,20,False,medium,none,False,ST in Meerkat Cunha/Mbeumo/Sesko vs Amad fight; not Scout XI. API shin 75% — role when fit.,meerkat_nailed|api_status,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;data/processed/players.parquet,d,75.0,,Shin injury - 75% chance of playing,2026-07-23T12:01:23.722029Z,16,MUN,aligned,,doubt,api_doubt_gw1,medium,not_role_eligible,Shin injury - 75% chance of playing,api_status,data/processed/players.parquet
Man Utd,MUN,416,De Ligt,DEF,Cameo,0.1,0.35,0.55,60,15,False,medium,none,False,Scout lists Out; CB cover behind Maguire/Martinez. API back injury unknown return — role when fit.,scout_xi|api_status,https://www.fantasyfootballscout.co.uk/team-news;data/processed/players.parquet,i,0.0,,Back injury - Unknown return date,2026-07-23T12:01:23.690880Z,16,MUN,aligned,,unavailable,api_unavailable_gw1,high,not_role_eligible,Back injury - Unknown return date,api_status,data/processed/players.parquet
Man Utd,MUN,433,Ugarte,MID,Cameo,0.1,0.35,0.55,60,15,False,medium,none,False,Scout lists Out; CM depth behind Bruno/rotation trio. API knee unknown return.,scout_xi|api_status,https://www.fantasyfootballscout.co.uk/team-news;data/processed/players.parquet,i,0.0,,Knee injury - Unknown return date,2026-07-23T12:01:23.706702Z,16,MUN,aligned,,unavailable,api_unavailable_gw1,high,not_role_eligible,Knee injury - Unknown return date,api_status,data/processed/players.parquet
Man Utd,MUN,422,Mazraoui,DEF,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,Fullback cover for Dalot/Shaw; neither Scout XI nor Meerkat green.,scout_xi,https://www.fantasyfootballscout.co.uk/team-news,a,,,,,16,MUN,aligned,,available,none,none,not_role_eligible,,,
Newcastle,NEW,442,Pope,GKP,Regular Starter,0.75,0.1,0.15,80,20,False,medium,nailed_vs_regular->regular,True,Pope shared recent friendly goalkeeper minutes with new signing Jaouen; Jaouen started the Bristol City friendly. Direct competition prevents a Nailed label until a senior XI confirms hierarchy.,meerkat_nailed|scout_xi|official_newcastle,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;https://www.newcastleunited.com/en/news/confirmed-line-up-jaouen-starts-at-ashton-gate,a,,,,,17,NEW,aligned,,available,none,none,eligible,,,
Newcastle,NEW,445,Thiaw,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI CB; one of few Newcastle defensive certainties.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,17,NEW,aligned,,available,none,none,eligible,,,
Newcastle,NEW,450,Livramento,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,medium,none,True,Meerkat green + Scout XI RB. API calf 75% — keep Nailed when fit.,meerkat_nailed|scout_xi|api_status,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;data/processed/players.parquet,d,75.0,,Calf injury - 75% chance of playing,2026-07-23T12:01:23.753221Z,17,NEW,aligned,,doubt,api_doubt_gw1,medium,watch,Calf injury - 75% chance of playing,api_status,data/processed/players.parquet
Newcastle,NEW,452,Bruno G.,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,medium,none,True,Meerkat green + Scout XI CM; exit rumour noted but role when still at club/fit. Gordon/Tonali exits raise his midfield load.,meerkat_nailed|scout_xi|transfer_note,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,17,NEW,aligned,,available,none,none,eligible,,,
Newcastle,NEW,447,Botman,DEF,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI CB demoted: Meerkat Burn/Botman rotate — not Draft-eligible.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,17,NEW,aligned,,available,none,none,not_role_eligible,,,
Newcastle,NEW,449,Hall,DEF,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI LB demoted: Meerkat notes Hall benched before; not green.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,17,NEW,aligned,,available,none,none,not_role_eligible,,,
Newcastle,NEW,448,Burn,DEF,Rotation,0.4,0.25,0.35,70,20,False,medium,none,False,Meerkat explicit Burn/Botman CB rotation; not Scout XI.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,17,NEW,aligned,,available,none,none,not_role_eligible,,,
Newcastle,NEW,459,L.Miley,MID,Rotation,0.4,0.25,0.35,70,20,False,low,regular_vs_rotation->rotation,False,"Scout XI CM after Tonali exit, but midfield unsettled and conservative Newcastle Draft drops him. API leg injury expected back 30 Aug — role when fit.",scout_xi|transfer_note|api_status,https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;data/processed/players.parquet,i,0.0,,Leg injury - Expected back 30 Aug,2026-07-23T12:01:23.785456Z,17,NEW,aligned,,unavailable,api_unavailable_gw1,high,not_role_eligible,Leg injury - Expected back 30 Aug,api_status,data/processed/players.parquet
Newcastle,NEW,453,Barnes,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI winger demoted: Meerkat Barnes/Elanga rotate.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,17,NEW,aligned,,available,none,none,not_role_eligible,,,
Newcastle,NEW,454,Elanga,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,none,False,Meerkat Barnes/Elanga wing rotation; Gordon gone opens minutes but shared.,meerkat_nailed|transfer_note,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,17,NEW,aligned,,available,none,none,not_role_eligible,,,
Newcastle,NEW,460,Willock,MID,Rotation,0.4,0.25,0.35,70,20,False,low,regular_vs_rotation->rotation,False,Scout XI AM; Meerkat few-nailed / midfield flux — conservative demotion to Rotation.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,17,NEW,aligned,,available,none,none,not_role_eligible,,,
Newcastle,NEW,456,J.Ramsey,MID,Rotation,0.4,0.25,0.35,70,20,False,low,regular_vs_rotation->rotation,False,Scout XI attacker; not Meerkat green and attack unsettled post-Gordon — Rotation.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,17,NEW,aligned,,available,none,none,not_role_eligible,,,
Newcastle,NEW,465,Osula,FWD,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI #9 demoted: Meerkat ST minefield (Osula/Wissa/Woltemade).,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,17,NEW,aligned,,available,none,none,not_role_eligible,,,
Newcastle,NEW,461,Touré,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,none,False,"£43m Hoffenheim signing as Gordon-type replacement; Meerkat flags with Bamba as wing options, not nailed.",transfer_note|meerkat_nailed,https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,17,NEW,aligned,,available,none,none,not_role_eligible,,,
Newcastle,NEW,559,Bamba,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,none,False,Meerkat lists Bamba with Touré as Gordon replacement options; shared wide minutes.,meerkat_nailed|transfer_note,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,17,NEW,aligned,,available,none,none,not_role_eligible,,,
Newcastle,NEW,463,Woltemade,FWD,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,ST minefield challenger; not Scout XI.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,17,NEW,aligned,,available,none,none,not_role_eligible,,,
Newcastle,NEW,464,Wissa,FWD,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,ST minefield challenger; not Scout XI.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,17,NEW,aligned,,available,none,none,not_role_eligible,,,
Newcastle,NEW,458,Joelinton,MID,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,CM depth behind Bruno G.; API thigh 75%. Not Scout XI.,scout_xi|api_status,https://www.fantasyfootballscout.co.uk/team-news;data/processed/players.parquet,d,75.0,,Thigh injury - 75% chance of playing,2026-07-23T12:01:23.769696Z,17,NEW,aligned,,doubt,api_doubt_gw1,medium,not_role_eligible,Thigh injury - 75% chance of playing,api_status,data/processed/players.parquet
Nott'm Forest,NFO,467,Sels,GKP,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI #1 GK.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,469,N.Williams,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI wing-back/fullback in Forest setup.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
